Gene ID	Gene Name	'bipolar disorder' vs 'normal' in 'Brodmann (1909) area 11' .foldChange	'bipolar disorder' vs 'normal' in 'Brodmann (1909) area 11'.pValue	'bipolar disorder' vs 'normal' in 'Brodmann (1909) area 24' .foldChange	'bipolar disorder' vs 'normal' in 'Brodmann (1909) area 24'.pValue	'bipolar disorder' vs 'normal' in 'Brodmann (1909) area 9' .foldChange	'bipolar disorder' vs 'normal' in 'Brodmann (1909) area 9'.pValue	'schizophrenia' vs 'normal' in 'Brodmann (1909) area 11' .foldChange	'schizophrenia' vs 'normal' in 'Brodmann (1909) area 11'.pValue	'schizophrenia' vs 'normal' in 'Brodmann (1909) area 24' .foldChange	'schizophrenia' vs 'normal' in 'Brodmann (1909) area 24'.pValue	'schizophrenia' vs 'normal' in 'Brodmann (1909) area 9' .foldChange	'schizophrenia' vs 'normal' in 'Brodmann (1909) area 9'.pValue
ENSG00000196678	ERI2	0.1	0.878673839441131	0.3	0.998056860267984	0.2	0.99498273299885	0.1	0.997156663666153	0.5	0.370549592849053	0.2	0.85023260779137
ENSG00000196683	TOMM7			0.2	0.998056860267984	0.3	0.99498273299885	-0.1	0.997156663666153	0.1	0.821595382989622	0.1	0.929191967181541
ENSG00000196684	HSH2D			0.1	0.998056860267984			-0.1	0.997156663666153
ENSG00000196689	TRPV1	0.5	0.0619625641243624	0.1	0.998056860267984	-0.1	0.99498273299885	0.2	0.997156663666153	0.8	0.0650549887729316	0.3	0.757329276764824
ENSG00000196693	ZNF33B	-0.1	0.579904759398832	-0.2	0.998056860267984	0.1	0.99498273299885	-0.1	0.997156663666153	0.1	0.922729911457791	0.1	0.874407452105012
ENSG00000196696	AC009022.1	0.4	0.225934050848979	-0.2	0.998056860267984	-0.2	0.99498273299885			-0.2	0.823194742930488	0.1	0.972906434319402
ENSG00000196700	ZNF512B			-0.2	0.998056860267984	-0.2	0.99498273299885			-0.2	0.699714836086491	-0.3	0.574378763106197
ENSG00000196704	AMZ2	-0.2	0.205137914169671	0.1	0.998056860267984	0.2	0.99498273299885	-0.1	0.997156663666153	0.1	0.718662891209953	0.2	0.674698582920333
ENSG00000196705	ZNF431	0.3	0.17950527843874	0.1	0.998056860267984	0.4	0.99498273299885			0.2	0.66864209900846	0.4	0.438017857619802
ENSG00000196712	NF1	-0.2	0.157701728842065			0.1	0.99498273299885	-0.1	0.997156663666153	-0.1	0.845173981657039	0.1	0.898094352241906
ENSG00000196715	VKORC1L1	-0.3	0.132440483329686	-0.2	0.998056860267984	0.1	0.99498273299885	-0.1	0.997156663666153	-0.6	0.0109835308261592	-0.1	0.861888196934944
ENSG00000196724	ZNF418	0.2	0.36441948114557	-0.2	0.998056860267984	0.1	0.99498273299885	0.2	0.997156663666153	-0.4	0.454897579969897	0.1	0.950220459022504
ENSG00000196730	DAPK1	-0.4	0.139949545882714	-0.2	0.998056860267984			-0.2	0.997156663666153	-0.2	0.718048288609563	0.2	0.845872953805393
ENSG00000196735	HLA-DQA1			-0.1	0.998056860267984	-0.3	0.99498273299885	0.1	0.997156663666153			0.3	0.775281744876813
ENSG00000196739	COL27A1	0.5	0.0573197069053838	0.2	0.998056860267984	0.3	0.99498273299885	0.1	0.997156663666153	0.4	0.446084273348169	0.5	0.531265023936583
ENSG00000196741	LINC01560			0.3	0.998056860267984			0.1	0.997156663666153
ENSG00000196743	GM2A	0.2	0.562976383029367	0.3	0.998056860267984	-0.2	0.99498273299885	0.2	0.997156663666153	0.6	0.127671971972806	-0.1	0.898094352241906
ENSG00000196748	CLPSL2			-0.2	0.998056860267984	-0.1	0.99498273299885
ENSG00000196754	S100A2			0.1	0.998056860267984	0.1	0.99498273299885	0.1	0.997156663666153
ENSG00000196756	SNHG17	0.5	0.127142272657789	-0.1	0.998056860267984	-0.2	0.99498273299885	0.5	0.997156663666153			0.1	0.942037778840841
ENSG00000196757	ZNF700	0.3	0.482714786059227	0.2	0.998056860267984	0.1	0.99498273299885	0.3	0.997156663666153	0.2	0.781714967905555
ENSG00000196767	POU3F4			0.4	0.998056860267984	0.2	0.99498273299885			1.0	0.0292778924873137
ENSG00000196776	CD47	-0.3	0.262020863739971							-0.6	0.0175948794137235	0.1	0.896819576653463
ENSG00000196781	TLE1	-0.1	0.73338425332438			-0.1	0.99498273299885	-0.1	0.997156663666153	0.3	0.318212768171491
ENSG00000196782	MAML3	-0.1	0.862079765853738	-0.4	0.998056860267984	0.1	0.99498273299885	0.1	0.997156663666153	-0.3	0.623447761037387
ENSG00000196792	STRN3			0.2	0.998056860267984	0.2	0.99498273299885	-0.1	0.997156663666153	0.3	0.52154377339509	0.1	0.899854553943633
ENSG00000196793	ZNF239	-0.2	0.59677139549846			0.4	0.99498273299885			-0.2	0.792046874684533	0.2	0.875220116416046
ENSG00000196810	CTBP1-DT	-0.1	0.742237910530071	-0.2	0.998056860267984	-0.3	0.99498273299885			-0.1	0.866465541934208
ENSG00000196811	CHRNG			-0.1	0.998056860267984	0.2	0.99498273299885	0.1	0.997156663666153
ENSG00000196812	ZSCAN16	0.4	0.24794097858948	0.3	0.998056860267984	0.3	0.99498273299885	0.6	0.997156663666153	0.1	0.851478601770989
ENSG00000196814	MVB12B	0.2	0.600818199163718	0.2	0.998056860267984	-0.4	0.99498273299885	0.2	0.997156663666153	0.2	0.665690118261954	-0.5	0.364258887817827
ENSG00000196821	ILRUN	-0.2	0.202901733506562	-0.1	0.998056860267984	0.1	0.99498273299885	-0.1	0.997156663666153	-0.2	0.693188666237682	-0.2	0.779661373631525
ENSG00000196839	ADA	0.2	0.627387558905457	0.5	0.998056860267984	-0.1	0.99498273299885	0.3	0.997156663666153	0.6	0.272828178135837	-0.2	0.892046271953342
ENSG00000196843	ARID5A	0.5	0.149918694396027	0.7	0.998056860267984					0.5	0.282499915938689	0.3	0.669955725874371
ENSG00000196844	PATE2			0.2	0.998056860267984	0.1	0.99498273299885	-0.2	0.997156663666153
ENSG00000196850	PPTC7	-0.2	0.428245866220345			0.4	0.99498273299885	-0.1	0.997156663666153	-0.3	0.405329500422386	0.1	0.932436887986128
ENSG00000196860	TOMM20L			0.1	0.998056860267984
ENSG00000196865	NHLRC2			0.2	0.998056860267984	0.1	0.99498273299885	0.1	0.997156663666153	0.4	0.361398742852439	0.5	0.407148321658707
ENSG00000196867	ZFP28	-0.1	0.706205912902931	-0.1	0.998056860267984	0.4	0.99498273299885					0.3	0.722802781754625
ENSG00000196872	KIAA1211L	-0.3	0.156964530541334	-0.3	0.998056860267984					-0.4	0.129219102206831	0.1	0.892046271953342
ENSG00000196873	CBWD3			0.1	0.998056860267984	0.2	0.99498273299885
ENSG00000196876	SCN8A	-0.4	0.0486891994599583	-0.4	0.998056860267984			-0.1	0.997156663666153	-1.1	0.00227950448124242	-0.1	0.903615965042065
ENSG00000196878	LAMB3	-0.3	0.348873199491456	-0.2	0.998056860267984	-0.1	0.99498273299885	-0.2	0.997156663666153	-0.4	0.537515055409836	-0.2	0.828968296681616
ENSG00000196890	H2BU1			-0.1	0.998056860267984	-0.1	0.99498273299885	-0.2	0.997156663666153
ENSG00000196911	KPNA5	0.3	0.141910618551721	0.3	0.998056860267984	0.5	0.99498273299885			0.2	0.635472109468778	0.3	0.522218665452478
ENSG00000196912	ANKRD36B	0.4	0.217471297485857	0.2	0.998056860267984	0.3	0.99498273299885	-0.2	0.997156663666153	0.6	0.261629778981175	0.1	0.966301326239401
ENSG00000196914	ARHGEF12	-0.1	0.538824863591068	0.3	0.998056860267984	0.3	0.99498273299885	-0.1	0.997156663666153	0.2	0.476501625606878	0.4	0.278781775500205
ENSG00000196917	HCAR1					-0.1	0.99498273299885
ENSG00000196922	ZNF252P	-0.2	0.334584327625611	0.2	0.998056860267984	0.2	0.99498273299885
ENSG00000196923	PDLIM7	0.4	0.0995509668376659	-0.5	0.998056860267984	-0.4	0.99498273299885			-0.1	0.828291291627148	-0.1	0.89683080520005
ENSG00000196924	FLNA	0.4	0.190601910794288	-0.4	0.998056860267984	-0.1	0.99498273299885	0.1	0.997156663666153	-0.4	0.615286501125951	0.2	0.848253942158808
ENSG00000196932	TMEM26					0.1	0.99498273299885	0.2	0.997156663666153
ENSG00000196935	SRGAP1	0.5	0.0720705074634373	0.1	0.998056860267984	0.2	0.99498273299885	0.2	0.997156663666153	0.7	0.0182492153137479	0.5	0.522607500390725
ENSG00000196937	FAM3C	-0.4	0.133309864260747			0.2	0.99498273299885	-0.2	0.997156663666153	-0.7	0.110444321703619
ENSG00000196943	NOP9	-0.1	0.833863118767262	-0.1	0.998056860267984	-0.1	0.99498273299885	0.1	0.997156663666153	-0.2	0.707624185710294	-0.1	0.937527546655049
ENSG00000196950	SLC39A10	-0.5	0.0523978206187778	-0.1	0.998056860267984	0.4	0.99498273299885	-0.1	0.997156663666153	-1.1	4.21686328506314E-4	-0.1	0.957070134919691
ENSG00000196951	SCOC-AS1			0.1	0.998056860267984	0.1	0.99498273299885	0.1	0.997156663666153
ENSG00000196954	CASP4	0.3	0.446716481855839	0.5	0.998056860267984	0.1	0.99498273299885	0.1	0.997156663666153	0.7	0.21304092900075	0.7	0.278781775500205
ENSG00000196961	AP2A1	-0.1	0.552208793789316	-0.4	0.998056860267984	-0.3	0.99498273299885			-0.4	0.1872329114385	-0.3	0.661684911372671
ENSG00000196967	ZNF585A	-0.1	0.734557681724562	-0.1	0.998056860267984			-0.2	0.997156663666153	0.1	0.731252446645291
ENSG00000196968	FUT11	0.2	0.441422340015054	0.2	0.998056860267984	0.3	0.99498273299885			-0.2	0.572397526196322	-0.2	0.857301754201675
ENSG00000196972	SMIM10L2B	-0.2	0.438823661753446	-0.4	0.998056860267984	-0.3	0.99498273299885	-0.1	0.997156663666153	-0.5	0.169577813459743	-0.4	0.61693998750372
ENSG00000196975	ANXA4	0.5	0.0567745393708176	0.2	0.998056860267984			0.3	0.997156663666153	0.2	0.65255908166736	0.2	0.825301110417224
ENSG00000196976	LAGE3	-0.2	0.423560335214712	-0.2	0.998056860267984	0.1	0.99498273299885	-0.1	0.997156663666153	-0.4	0.463531422448277	-0.1	0.919568108283555
ENSG00000196979	GPRACR					0.2	0.99498273299885	0.1	0.997156663666153
ENSG00000196981	WDR5B			-0.1	0.998056860267984	-0.1	0.99498273299885	0.3	0.997156663666153	0.1	0.91771986292232	-0.3	0.815395393098464
ENSG00000196990	FAM163B	-0.4	0.192731328037202	-0.4	0.998056860267984	-0.3	0.99498273299885			-0.6	0.149850846023625	-0.3	0.674698582920333
ENSG00000196998	WDR45	-0.1	0.757678255579042			-0.1	0.99498273299885	-0.1	0.997156663666153			-0.3	0.629563011695021
ENSG00000197006	METTL9	-0.2	0.297929400448954			0.4	0.99498273299885					0.1	0.861888196934944
ENSG00000197008	ZNF138	-0.2	0.538036880136687	0.3	0.998056860267984			-0.1	0.997156663666153	0.3	0.511421734345743	-0.3	0.670519583317362
ENSG00000197013	ZNF429	0.1	0.545914934739467	0.1	0.998056860267984	0.1	0.99498273299885			0.4	0.296955973770633	0.2	0.743525089336783
ENSG00000197016	ZNF470	-0.1	0.508779404260812	0.2	0.998056860267984					-0.2	0.741324980852202	-0.2	0.775769958313979
ENSG00000197019	SERTAD1	-0.1	0.889391361445936	0.5	0.998056860267984	0.5	0.99498273299885	-0.2	0.997156663666153	0.2	0.806385814786208	0.4	0.664053591199054
ENSG00000197020	ZNF100			-0.2	0.998056860267984	-0.2	0.99498273299885	-0.1	0.997156663666153	0.3	0.632056028970108
ENSG00000197021	CXorf40B	0.1	0.753453689061574	-0.1	0.998056860267984	0.3	0.99498273299885	0.2	0.997156663666153	-0.2	0.716929094094546	-0.1	0.975969961083913
ENSG00000197024	ZNF398	-0.1	0.643064358217347	-0.1	0.998056860267984			-0.1	0.997156663666153	-0.3	0.52612754022032	-0.2	0.837087169828367
ENSG00000197037	ZSCAN25			-0.1	0.998056860267984	-0.2	0.99498273299885	0.1	0.997156663666153	0.1	0.941660292428442	-0.1	0.913126558771765
ENSG00000197043	ANXA6	-0.3	0.209903005140066	-0.4	0.998056860267984	-0.2	0.99498273299885	-0.2	0.997156663666153	-1.0	0.00152240473869009	-0.2	0.81084318519722
ENSG00000197044	ZNF441	0.1	0.673288003535257	0.3	0.998056860267984	0.4	0.99498273299885	0.1	0.997156663666153	0.4	0.337496066638738	0.4	0.586882708154631
ENSG00000197045	GMFB	-0.2	0.242572723816801	0.3	0.998056860267984	0.1	0.99498273299885	-0.1	0.997156663666153	-0.3	0.510278719503003	-0.1	0.919451683871737
ENSG00000197046	SIGLEC15					0.1	0.99498273299885
ENSG00000197050	ZNF420			0.3	0.998056860267984	0.4	0.99498273299885	0.1	0.997156663666153	0.3	0.701111384504755	0.3	0.712311450376195
ENSG00000197054	ZNF763	0.3	0.427889223750791	-0.5	0.998056860267984	0.1	0.99498273299885	0.1	0.997156663666153	0.1	0.888567118910873
ENSG00000197056	ZMYM1					0.1	0.99498273299885	-0.2	0.997156663666153	0.1	0.878710929486816	0.3	0.778587724103207
ENSG00000197057	DTHD1					0.2	0.99498273299885
ENSG00000197061	H4C3			0.4	0.998056860267984	0.6	0.99498273299885	-0.1	0.997156663666153	0.3	0.697531845700578	-0.1	0.959913367902381
ENSG00000197062	ZSCAN26			0.4	0.998056860267984	0.2	0.99498273299885	0.1	0.997156663666153	0.2	0.693739256731118	0.3	0.705865509516147
ENSG00000197063	MAFG	-0.1	0.616558976795752	-0.2	0.998056860267984	-0.1	0.99498273299885	-0.1	0.997156663666153	-0.1	0.80313338684297	-0.5	0.21669251163361
ENSG00000197067	OR2T32P			-0.1	0.998056860267984	-0.3	0.99498273299885	-0.1	0.997156663666153
ENSG00000197070	ARRDC1	0.3	0.163018562548058	-0.3	0.998056860267984	-0.3	0.99498273299885	0.1	0.997156663666153	0.1	0.769793577816142	-0.3	0.568538700733812
ENSG00000197077	KIAA1671	-0.3	0.16222064491565	-0.3	0.998056860267984	-0.2	0.99498273299885			-0.2	0.621695935161537	0.1	0.874407452105012
ENSG00000197081	IGF2R	0.1	0.54903242504567	-0.1	0.998056860267984	-0.2	0.99498273299885	0.1	0.997156663666153			-0.1	0.874396405088288
ENSG00000197083	ZNF300P1			0.2	0.998056860267984	0.2	0.99498273299885	0.2	0.997156663666153	0.6	0.333040372234779
ENSG00000197085	NPSR1-AS1					0.2	0.99498273299885	0.1	0.997156663666153
ENSG00000197093	GAL3ST4	-0.1	0.832263995727519			-0.4	0.99498273299885	-0.1	0.997156663666153	0.3	0.644255910407281	-0.5	0.575639902153004
ENSG00000197099	AC068631.1			-0.1	0.998056860267984	0.1	0.99498273299885
ENSG00000197102	DYNC1H1	-0.1	0.376827508035141	-0.2	0.998056860267984					-0.4	0.187482248070566	-0.1	0.704307993456837
ENSG00000197106	SLC6A17	-0.4	0.100926235215033	-0.5	0.998056860267984	-0.2	0.99498273299885			-1.0	0.00981481774305274	-0.3	0.762920687002746
ENSG00000197111	PCBP2	-0.1	0.461619498544587	0.1	0.998056860267984	0.3	0.99498273299885			0.1	0.836284669260601	0.2	0.773860093637824
ENSG00000197114	ZGPAT			-0.1	0.998056860267984	-0.2	0.99498273299885	0.1	0.997156663666153
ENSG00000197119	SLC25A29	0.2	0.337930913224286			-0.2	0.99498273299885	0.2	0.997156663666153	0.2	0.54039622914954
ENSG00000197121	PGAP1	-0.3	0.250919024420746	-0.1	0.998056860267984	0.2	0.99498273299885	-0.2	0.997156663666153	-0.6	0.164850175259502
ENSG00000197122	SRC					-0.2	0.99498273299885	0.1	0.997156663666153	-0.1	0.793032516027995
ENSG00000197124	ZNF682	-0.1	0.880419361987923	0.3	0.998056860267984	0.1	0.99498273299885			0.1	0.870579935821499	0.1	0.963240217194318
ENSG00000197128	ZNF772	0.1	0.749191410972338	0.2	0.998056860267984	0.1	0.99498273299885	-0.1	0.997156663666153	0.6	0.278651554397766	0.3	0.709658362329696
ENSG00000197134	ZNF257			0.6	0.998056860267984	0.1	0.99498273299885
ENSG00000197136	PCNX3			-0.2	0.998056860267984	-0.4	0.99498273299885	0.1	0.997156663666153			-0.3	0.622789542846579
ENSG00000197140	ADAM32	0.1	0.893044310300246			0.1	0.99498273299885	0.1	0.997156663666153	-0.1	0.936953565350991	0.2	0.86968128397556
ENSG00000197142	ACSL5	0.2	0.58455824501984	0.2	0.998056860267984			0.1	0.997156663666153	0.8	0.0470220571880482	0.5	0.520077948003968
ENSG00000197147	LRRC8B	-0.4	0.0507237024829445	-0.1	0.998056860267984	0.2	0.99498273299885	-0.2	0.997156663666153	-0.8	0.00399299331824599	-0.1	0.925277567410982
ENSG00000197150	ABCB8	-0.1	0.563702059937505	-0.3	0.998056860267984	-0.2	0.99498273299885			-0.3	0.258877064038537	-0.3	0.508756376776431
ENSG00000197157	SND1			-0.4	0.998056860267984	-0.1	0.99498273299885			-0.5	0.0387167358397926
ENSG00000197162	ZNF785	0.2	0.321237387943274			-0.1	0.99498273299885			0.2	0.653253694964282
ENSG00000197165	SULT1A2	-0.2	0.677601905131327	-0.1	0.998056860267984	-0.7	0.99498273299885			0.3	0.714804006163582	-0.2	0.849641672477715
ENSG00000197168	NEK5	0.4	0.184062519496659			-0.2	0.99498273299885	0.3	0.997156663666153	0.4	0.535089783923223
ENSG00000197170	PSMD12	-0.2	0.252797945054972	0.2	0.998056860267984	0.4	0.99498273299885	-0.1	0.997156663666153	-0.1	0.733642267189194
ENSG00000197177	ADGRA1	-0.3	0.122100155941558	-0.3	0.998056860267984	-0.3	0.99498273299885	-0.2	0.997156663666153	-0.4	0.298339884641972	-0.4	0.456570105812183
ENSG00000197180	AC244090.1	-0.1	0.885255772292188	-0.2	0.998056860267984	0.3	0.99498273299885	0.1	0.997156663666153	-0.4	0.514100937301145
ENSG00000197181	PIWIL2			0.3	0.998056860267984	-0.1	0.99498273299885	-0.1	0.997156663666153
ENSG00000197182	MIRLET7BHG	0.4	0.242572723816801	-0.2	0.998056860267984	-0.3	0.99498273299885	0.2	0.997156663666153	0.1	0.883218704308155	-0.3	0.762920687002746
ENSG00000197183	NOL4L	-0.1	0.619238435153568			-0.1	0.99498273299885	0.2	0.997156663666153	-0.3	0.35761267548566	-0.2	0.715040222269859
ENSG00000197191	CYSRT1			-0.1	0.998056860267984	-0.6	0.99498273299885					-0.4	0.676190321040954
ENSG00000197208	SLC22A4	-0.2	0.691327546331328	0.3	0.998056860267984	0.2	0.99498273299885	-0.4	0.997156663666153	0.7	0.197622356175132
ENSG00000197213	ZSCAN5B					0.2	0.99498273299885	-0.1	0.997156663666153
ENSG00000197217	ENTPD4	-0.2	0.297935826375026	-0.2	0.998056860267984					-0.4	0.246082004859426	-0.1	0.94707164068062
ENSG00000197223	C1D	-0.4	0.236101466622949	-0.2	0.998056860267984	0.4	0.99498273299885	-0.1	0.997156663666153	-0.5	0.333968061385926	0.1	0.966716631217524
ENSG00000197226	TBC1D9B			0.1	0.998056860267984	-0.2	0.99498273299885	0.1	0.997156663666153	0.1	0.799622843170893	-0.1	0.857301754201675
ENSG00000197245	FAM110D			0.4	0.998056860267984							-0.1	0.960489076187433
ENSG00000197249	SERPINA1			0.5	0.998056860267984	0.2	0.99498273299885	0.3	0.997156663666153	0.1	0.919718742120255	0.5	0.619326445188472
ENSG00000197251	LINC00336			-0.3	0.998056860267984	-0.1	0.99498273299885	-0.1	0.997156663666153
ENSG00000197253	TPSB2			0.2	0.998056860267984	0.2	0.99498273299885	-0.1	0.997156663666153
ENSG00000197256	KANK2	0.6	0.0706823206288364			-0.1	0.99498273299885			0.2	0.800634461043093	0.3	0.705295110633463
ENSG00000197258	EIF4BP6			-0.1	0.998056860267984	-0.3	0.99498273299885	0.1	0.997156663666153
ENSG00000197261	C6orf141			-0.2	0.998056860267984	0.4	0.99498273299885	0.2	0.997156663666153			-0.1	0.962880649353723
ENSG00000197265	GTF2E2	-0.2	0.510463597388801	0.4	0.998056860267984	0.5	0.99498273299885	-0.1	0.997156663666153	-0.1	0.933890433662105	0.3	0.696516368417738
ENSG00000197275	RAD54B			0.5	0.998056860267984	0.2	0.99498273299885
ENSG00000197279	ZNF165			0.2	0.998056860267984	0.1	0.99498273299885	-0.2	0.997156663666153
ENSG00000197283	SYNGAP1	-0.1	0.484105496853007	-0.2	0.998056860267984	-0.1	0.99498273299885			-0.5	0.157696598569039	-0.1	0.898709361145856
ENSG00000197291	RAMP2-AS1			0.5	0.998056860267984	0.1	0.99498273299885	-0.1	0.997156663666153			0.2	0.901388104973586
ENSG00000197296	FITM2	-0.6	0.0091909034284346	-0.2	0.998056860267984			-0.2	0.997156663666153	-0.5	0.204946796610567	-0.1	0.911526536236557
ENSG00000197299	BLM	-0.3	0.242458372477345	0.4	0.998056860267984	0.5	0.99498273299885	-0.1	0.997156663666153	0.8	0.0789187928776016	0.2	0.885905400686559
ENSG00000197301	HMGA2-AS1					0.1	0.99498273299885
ENSG00000197302	ZNF720	-0.2	0.210903315402125	-0.4	0.998056860267984	0.1	0.99498273299885	-0.1	0.997156663666153	-0.5	0.233904159756512	-0.2	0.874407452105012
ENSG00000197312	DDI2	0.1	0.468973753674755			0.1	0.99498273299885			-0.1	0.757460281826774	0.1	0.842479221299393
ENSG00000197321	SVIL	0.5	0.131924628989265			0.2	0.99498273299885	0.2	0.997156663666153	0.1	0.890276077255008	0.2	0.875220116416046
ENSG00000197322	C17orf102	0.1	0.842910198502086	-0.4	0.998056860267984	0.3	0.99498273299885	0.1	0.997156663666153	-0.7	0.218599759646795	0.2	0.83328313225554
ENSG00000197323	TRIM33	0.2	0.191424419407815			0.2	0.99498273299885			-0.1	0.830038172482892	0.2	0.673094257109826
ENSG00000197324	LRP10	0.5	0.182894341983393	0.4	0.998056860267984	-0.2	0.99498273299885	0.1	0.997156663666153	1.0	0.00380806681352081	0.2	0.890418371608901
ENSG00000197329	PELI1	0.1	0.886259832816812	-0.1	0.998056860267984	0.1	0.99498273299885	0.2	0.997156663666153	-0.3	0.577803531582725	0.3	0.60660952837741
ENSG00000197332	AC008543.1			-0.2	0.998056860267984	-0.1	0.99498273299885	0.1	0.997156663666153
ENSG00000197343	ZNF655	-0.1	0.617207776118236	0.1	0.998056860267984	0.2	0.99498273299885			-0.1	0.822592098091054	0.1	0.922130555446328
ENSG00000197345	MRPL21	-0.5	0.0449153374996729			0.4	0.99498273299885	-0.3	0.997156663666153	-0.3	0.438837787828015	-0.1	0.935150322810069
ENSG00000197355	UAP1L1	0.3	0.130007527191645	-0.2	0.998056860267984	-0.5	0.99498273299885	0.3	0.997156663666153	0.1	0.808502009600628	-0.4	0.648628157998091
ENSG00000197360	ZNF98					0.4	0.99498273299885	0.1	0.997156663666153
ENSG00000197361	FBXL22	-0.1	0.852819851456718			0.1	0.99498273299885	-0.2	0.997156663666153	0.2	0.798424468345142
ENSG00000197362	ZNF786	-0.2	0.359102695401488	-0.3	0.998056860267984	-0.2	0.99498273299885	-0.1	0.997156663666153	-0.2	0.633447177377249	-0.1	0.934413066336805
ENSG00000197363	ZNF517	0.1	0.664681808713314	-0.1	0.998056860267984	-0.2	0.99498273299885			0.2	0.681334487165966	-0.1	0.883812716007304
ENSG00000197372	ZNF675	-0.4	0.209903005140066	-0.2	0.998056860267984	0.2	0.99498273299885	-0.1	0.997156663666153	-0.5	0.296922048675209
ENSG00000197375	SLC22A5	0.1	0.787055673589968	-0.1	0.998056860267984	-0.1	0.99498273299885	0.1	0.997156663666153	0.5	0.302454029115158	0.3	0.755405815827157
ENSG00000197376	AC089987.1					-0.1	0.99498273299885
ENSG00000197380	DACT3	-0.1	0.618686281635765	-0.1	0.998056860267984	-0.1	0.99498273299885	0.1	0.997156663666153	-0.2	0.703525983815739	-0.5	0.337758063605281
ENSG00000197381	ADARB1	-0.4	0.0347821576435778	-0.4	0.998056860267984			-0.1	0.997156663666153	-0.6	0.0523093350659366	-0.1	0.886427855853765
ENSG00000197385	ZNF860			-0.2	0.998056860267984	0.4	0.99498273299885	-0.1	0.997156663666153
ENSG00000197386	HTT	-0.1	0.403912362415224	-0.2	0.998056860267984	0.1	0.99498273299885			-0.2	0.641553484757086	-0.1	0.834298558535325
ENSG00000197405	C5AR1	-0.4	0.31558261132009			0.2	0.99498273299885	-0.3	0.997156663666153	0.3	0.690363768071482	0.6	0.518792366439843
ENSG00000197406	DIO3			-0.3	0.998056860267984	-0.1	0.99498273299885	-0.2	0.997156663666153	0.2	0.858758866526844
ENSG00000197410	DCHS2	0.1	0.742367586155354	0.3	0.998056860267984	0.3	0.99498273299885			0.6	0.267933395993046	0.3	0.810947861618422
ENSG00000197415	VEPH1			-0.4	0.998056860267984			-0.1	0.997156663666153
ENSG00000197417	SHPK	0.3	0.49787568819243					-0.2	0.997156663666153	0.3	0.609787616477897
ENSG00000197429	IPP	0.3	0.336609587423585	0.3	0.998056860267984	0.1	0.99498273299885	0.4	0.997156663666153	0.3	0.455750958188733	0.3	0.76957866440765
ENSG00000197430	OPALIN	0.4	0.286966675265569	0.2	0.998056860267984	-0.6	0.99498273299885	0.2	0.997156663666153	0.1	0.886281058978965	-0.8	0.133732745232612
ENSG00000197442	MAP3K5			0.3	0.998056860267984	0.3	0.99498273299885			0.4	0.277849177214383	0.4	0.537053160593602
ENSG00000197444	OGDHL	-0.1	0.610410406446315	-0.4	0.998056860267984	-0.1	0.99498273299885	-0.1	0.997156663666153	-0.5	0.197309922573115	-0.1	0.876229968219088
