gene_id,type,ncbi,kegg
ENSG00000169084,protein_coding,207063,361
ENSG00000169085,nonsense_mediated_decay,254778,
ENSG00000169087,protein_coding,79663,
ENSG00000169093,protein_coding,8623,1120
ENSG00000169100,protein_coding,293,
ENSG00000169105,protein_coding,113189,532
ENSG00000169116,protein_coding,25849,
ENSG00000169118,protein_coding,53944,5165
ENSG00000169122,protein_coding,90362,
ENSG00000169126,protein_coding,55130,730
ENSG00000169129,protein_coding,84632,564
ENSG00000169131,protein_coding,6940,5235
ENSG00000169136,protein_coding,22809,
ENSG00000169169,nonsense_mediated_decay,126129,564
ENSG00000169174,protein_coding,255738,
ENSG00000169180,protein_coding,23214,4150
ENSG00000169181,nonsense_mediated_decay,146395,
ENSG00000169184,protein_coding,4330,
ENSG00000169188,protein_coding,27301,500
ENSG00000169189,protein_coding,197370,240
ENSG00000169194,protein_coding,3596,
ENSG00000169203,nonsense_mediated_decay,440353,
ENSG00000169208,protein_coding,26533,1100
ENSG00000169213,protein_coding,5865,5235
ENSG00000169217,protein_coding,10421,1100
ENSG00000169218,protein_coding,284654,
ENSG00000169220,protein_coding,10636,4926
ENSG00000169221,protein_coding,26000,
ENSG00000169223,protein_coding,10960,51
ENSG00000169224,protein_coding,148823,
ENSG00000169228,protein_coding,53917,4926
ENSG00000169230,protein_coding,27166,
ENSG00000169231,protein_coding,7059,52
ENSG00000169239,nonsense_mediated_decay,11238,910
ENSG00000169241,nonsense_mediated_decay,55974,
ENSG00000169242,protein_coding,1942,910
ENSG00000169245,protein_coding,3627,
ENSG00000169246,protein_coding,23117,
ENSG00000169247,protein_coding,79628,4660
ENSG00000169248,protein_coding,6373,
ENSG00000169249,protein_coding,8233,5170
ENSG00000169251,protein_coding,51068,
ENSG00000169252,protein_coding,154,860
ENSG00000169255,protein_coding,8706,1100
ENSG00000169258,protein_coding,114787,
ENSG00000169282,protein_coding,7881,1110
ENSG00000169288,protein_coding,65008,
ENSG00000169291,protein_coding,126669,4070
ENSG00000169297,protein_coding,190,
ENSG00000169299,protein_coding,55276,1120
ENSG00000169302,protein_coding,202374,5163
ENSG00000169313,protein_coding,64805,1100
ENSG00000169314,protein_coding,150248,
ENSG00000169327,protein_coding,390445,1110
ENSG00000169330,nonsense_mediated_decay,23251,
ENSG00000169344,protein_coding,7369,590
ENSG00000169359,protein_coding,9197,480
ENSG00000169371,protein_coding,10073,
ENSG00000169372,protein_coding,8738,5165
ENSG00000169375,protein_coding,25942,
ENSG00000169379,protein_coding,200894,240
ENSG00000169385,protein_coding,6036,
ENSG00000169397,protein_coding,6037,
ENSG00000169398,protein_coding,5747,901
ENSG00000169402,protein_coding,728194,5165
ENSG00000169403,protein_coding,5724,860
ENSG00000169410,protein_coding,5780,1100
ENSG00000169413,protein_coding,6039,
ENSG00000169418,protein_coding,4881,310
ENSG00000169427,nonsense_mediated_decay,51305,
ENSG00000169429,protein_coding,3576,
ENSG00000169432,protein_coding,6335,562
ENSG00000169435,protein_coding,166824,5163
ENSG00000169436,protein_coding,169044,910
ENSG00000169439,protein_coding,6383,
ENSG00000169442,protein_coding,1043,
ENSG00000169446,protein_coding,93380,
ENSG00000169490,protein_coding,83877,
ENSG00000169495,protein_coding,203100,220
ENSG00000169499,protein_coding,59339,4660
ENSG00000169507,protein_coding,151258,
ENSG00000169508,protein_coding,1880,1110
ENSG00000169515,protein_coding,83987,
ENSG00000169548,protein_coding,129025,1120
ENSG00000169551,protein_coding,54967,970
ENSG00000169554,protein_coding,9839,908
ENSG00000169562,protein_coding,2705,
ENSG00000169564,protein_coding,5093,
ENSG00000169567,protein_coding,3094,230
ENSG00000169570,protein_coding,285605,
ENSG00000169583,protein_coding,9022,4926
ENSG00000169592,nonsense_mediated_decay,283899,
ENSG00000169594,protein_coding,646,620
ENSG00000169598,protein_coding,1677,
ENSG00000169599,nonsense_mediated_decay,27247,
ENSG00000169604,protein_coding,84168,4150
ENSG00000169607,protein_coding,150468,
ENSG00000169609,nonsense_mediated_decay,123207,
ENSG00000169612,protein_coding,83640,
ENSG00000169618,protein_coding,10887,1100
ENSG00000169621,protein_coding,200558,4658
ENSG00000169627,protein_coding,654483,
ENSG00000169629,protein_coding,727851,4658
ENSG00000169635,protein_coding,23119,5235
ENSG00000169660,protein_coding,284004,1110
ENSG00000169679,protein_coding,699,520
ENSG00000169682,protein_coding,83985,480
ENSG00000169683,protein_coding,201255,620
ENSG00000169684,protein_coding,1138,4714
ENSG00000169689,protein_coding,201254,
ENSG00000169692,protein_coding,10555,1100
ENSG00000169696,protein_coding,79058,4070
ENSG00000169704,protein_coding,2815,5235
ENSG00000169710,protein_coding,2194,909
ENSG00000169714,protein_coding,7555,1100
ENSG00000169715,protein_coding,4493,
ENSG00000169718,protein_coding,64118,471
ENSG00000169727,protein_coding,2873,240
ENSG00000169733,protein_coding,5986,1100
ENSG00000169738,protein_coding,51181,51
ENSG00000169740,protein_coding,7580,4658
ENSG00000169750,protein_coding,5881,620
ENSG00000169752,protein_coding,145957,564
ENSG00000169756,nonsense_mediated_decay,3987,4151
ENSG00000169758,protein_coding,123591,4070
ENSG00000169760,protein_coding,22871,625
ENSG00000169762,protein_coding,202018,
ENSG00000169764,nonsense_mediated_decay,7360,860
ENSG00000169777,protein_coding,50834,
ENSG00000169783,protein_coding,84894,531
ENSG00000169813,protein_coding,3185,4926
ENSG00000169814,protein_coding,686,360
ENSG00000169826,protein_coding,55454,900
ENSG00000169836,protein_coding,6870,860
ENSG00000169840,protein_coding,219409,521
ENSG00000169851,protein_coding,5099,520
ENSG00000169856,nonsense_mediated_decay,3175,1110
ENSG00000169857,protein_coding,57099,
ENSG00000169860,protein_coding,5028,860
ENSG00000169871,protein_coding,81844,627
ENSG00000169876,protein_coding,140453,350
ENSG00000169877,protein_coding,51327,
ENSG00000169884,protein_coding,7480,
ENSG00000169885,protein_coding,163688,564
ENSG00000169891,protein_coding,9185,1110
ENSG00000169894,protein_coding,4584,4150
ENSG00000169895,protein_coding,94056,
ENSG00000169896,protein_coding,3684,1100
ENSG00000169900,protein_coding,260434,4150
ENSG00000169902,protein_coding,8460,430
ENSG00000169905,protein_coding,163590,
ENSG00000169906,protein_coding,795,30
ENSG00000169908,nonsense_mediated_decay,4071,
ENSG00000169914,protein_coding,23252,1120
ENSG00000169918,nonsense_mediated_decay,161725,1100
ENSG00000169925,protein_coding,8019,310
ENSG00000169926,protein_coding,51621,1110
ENSG00000169946,protein_coding,23414,4660
ENSG00000169951,protein_coding,92595,720
ENSG00000169953,protein_coding,159119,404
ENSG00000169955,protein_coding,65988,1100
ENSG00000169957,protein_coding,79724,20
ENSG00000169962,protein_coding,83756,1100
ENSG00000169964,protein_coding,131616,
ENSG00000169967,protein_coding,10746,310
ENSG00000169972,protein_coding,126789,1110
ENSG00000169976,protein_coding,83443,
ENSG00000169981,protein_coding,7584,4660
ENSG00000169989,protein_coding,201798,600
ENSG00000169991,protein_coding,126917,
ENSG00000169992,protein_coding,57555,1120
ENSG00000169994,protein_coding,4648,603
ENSG00000170004,protein_coding,1107,680
ENSG00000170006,protein_coding,201799,
ENSG00000170011,protein_coding,25924,4151
ENSG00000170017,protein_coding,214,562
ENSG00000170027,protein_coding,7532,
ENSG00000170035,protein_coding,10477,5170
ENSG00000170037,nonsense_mediated_decay,116840,
ENSG00000170043,protein_coding,58485,
ENSG00000170044,protein_coding,131368,
ENSG00000170049,protein_coding,9196,40
ENSG00000170054,nonsense_mediated_decay,327657,
ENSG00000170074,protein_coding,285596,
ENSG00000170075,protein_coding,9283,1100
ENSG00000170085,protein_coding,375484,
ENSG00000170088,protein_coding,201931,
ENSG00000170091,nonsense_mediated_decay,51617,
ENSG00000170099,protein_coding,866,
ENSG00000170100,protein_coding,197320,1120
ENSG00000170122,protein_coding,2298,520
ENSG00000170128,protein_coding,2848,860
ENSG00000170142,protein_coding,7324,4150
ENSG00000170144,protein_coding,220988,4150
ENSG00000170145,protein_coding,23235,4926
ENSG00000170153,protein_coding,57484,310
ENSG00000170160,protein_coding,9720,
ENSG00000170162,protein_coding,245806,
ENSG00000170175,protein_coding,1140,4714
ENSG00000170180,protein_coding,2993,
ENSG00000170185,protein_coding,84640,730
ENSG00000170190,protein_coding,9121,1100
ENSG00000170191,protein_coding,140838,565
ENSG00000170209,protein_coding,255239,541
ENSG00000170214,protein_coding,147,860
ENSG00000170222,protein_coding,56985,770
ENSG00000170231,protein_coding,2172,1100
ENSG00000170234,protein_coding,114825,5170
ENSG00000170236,protein_coding,373509,480
ENSG00000170242,protein_coding,55031,730
ENSG00000170248,protein_coding,10015,
ENSG00000170260,protein_coding,7988,4658
ENSG00000170262,protein_coding,56246,
ENSG00000170264,protein_coding,84140,
ENSG00000170265,protein_coding,8427,310
ENSG00000170270,protein_coding,84520,
ENSG00000170271,nonsense_mediated_decay,10826,1100
ENSG00000170276,protein_coding,3316,62
ENSG00000170289,protein_coding,54714,195
ENSG00000170290,protein_coding,6588,
ENSG00000170291,nonsense_mediated_decay,23587,
ENSG00000170293,protein_coding,152189,
ENSG00000170296,protein_coding,11337,562
ENSG00000170310,nonsense_mediated_decay,9482,
ENSG00000170312,protein_coding,983,270
ENSG00000170322,nonsense_mediated_decay,4798,
ENSG00000170323,protein_coding,2167,1100
ENSG00000170324,protein_coding,143162,71
ENSG00000170325,protein_coding,56980,1110
ENSG00000170340,protein_coding,10678,534
ENSG00000170345,protein_coding,2353,
ENSG00000170348,nonsense_mediated_decay,10972,
ENSG00000170365,protein_coding,4086,5163
ENSG00000170370,protein_coding,2018,521
ENSG00000170374,protein_coding,121340,5235
ENSG00000170379,protein_coding,285966,930
ENSG00000170381,protein_coding,9723,562
ENSG00000170382,protein_coding,10446,5165
ENSG00000170385,protein_coding,7779,
ENSG00000170390,protein_coding,166614,260
ENSG00000170396,protein_coding,91752,1110
ENSG00000170412,protein_coding,55890,
ENSG00000170417,protein_coding,130827,
ENSG00000170419,protein_coding,222008,940
ENSG00000170421,nonsense_mediated_decay,3856,
ENSG00000170425,protein_coding,136,860
ENSG00000170426,protein_coding,121214,680
ENSG00000170430,protein_coding,4255,562
ENSG00000170439,protein_coding,196410,230
ENSG00000170442,protein_coding,3892,
ENSG00000170445,protein_coding,3035,970
ENSG00000170448,protein_coding,152518,4151
ENSG00000170458,protein_coding,929,230
ENSG00000170464,nonsense_mediated_decay,202052,5170
ENSG00000170468,protein_coding,79697,
ENSG00000170469,protein_coding,202051,
ENSG00000170471,protein_coding,57148,
ENSG00000170473,protein_coding,84305,
ENSG00000170476,nonsense_mediated_decay,51237,
ENSG00000170482,protein_coding,9963,
ENSG00000170485,protein_coding,4862,4926
ENSG00000170486,nonsense_mediated_decay,140807,
ENSG00000170498,protein_coding,3814,
ENSG00000170500,protein_coding,164832,450
ENSG00000170502,protein_coding,53343,1100
ENSG00000170509,protein_coding,345275,522
ENSG00000170515,protein_coding,5036,254
ENSG00000170516,protein_coding,170712,
ENSG00000170522,protein_coding,79071,1110
ENSG00000170523,protein_coding,3889,
ENSG00000170525,protein_coding,5209,5170
ENSG00000170542,protein_coding,5272,
ENSG00000170549,protein_coding,79192,903
ENSG00000170558,protein_coding,1000,4714
ENSG00000170561,protein_coding,153572,902
ENSG00000170571,protein_coding,133418,531
ENSG00000170577,protein_coding,10736,524
ENSG00000170579,protein_coding,9229,
ENSG00000170581,protein_coding,6773,5163
ENSG00000170584,protein_coding,134492,520
ENSG00000170604,protein_coding,26145,
ENSG00000170606,protein_coding,3308,51
ENSG00000170608,protein_coding,3171,1120
ENSG00000170615,protein_coding,375611,5170
ENSG00000170619,protein_coding,28991,
ENSG00000170624,protein_coding,6444,
ENSG00000170627,protein_coding,121355,1100
ENSG00000170631,protein_coding,7564,650
ENSG00000170632,protein_coding,83787,4070
ENSG00000170633,protein_coding,80196,4660
ENSG00000170634,protein_coding,98,230
ENSG00000170653,protein_coding,11016,4658
ENSG00000170667,protein_coding,100271927,4714
ENSG00000170677,protein_coding,9306,4926
ENSG00000170681,protein_coding,347273,
ENSG00000170683,protein_coding,26496,1110
ENSG00000170684,protein_coding,162979,5235
ENSG00000170703,protein_coding,284076,998
ENSG00000170734,protein_coding,5429,730
ENSG00000170743,protein_coding,143425,590
ENSG00000170745,protein_coding,3790,4151
ENSG00000170748,protein_coding,27288,1100
ENSG00000170759,protein_coding,3799,410
ENSG00000170775,protein_coding,2861,1100
ENSG00000170776,protein_coding,11214,562
ENSG00000170777,protein_coding,89882,
ENSG00000170782,protein_coding,283297,860
ENSG00000170786,protein_coding,195814,622
ENSG00000170788,protein_coding,143241,730
ENSG00000170790,protein_coding,341276,1100
ENSG00000170791,protein_coding,79145,603
ENSG00000170801,protein_coding,94031,220
ENSG00000170802,protein_coding,3344,1110
ENSG00000170807,protein_coding,442721,5235
ENSG00000170819,protein_coding,8419,
ENSG00000170820,protein_coding,2492,860
ENSG00000170832,protein_coding,84669,4151
ENSG00000170835,protein_coding,1056,760
ENSG00000170836,nonsense_mediated_decay,8493,680
ENSG00000170837,protein_coding,2850,860
ENSG00000170848,protein_coding,5675,4150
ENSG00000170852,protein_coding,25948,5235
ENSG00000170854,protein_coding,84864,
ENSG00000170855,protein_coding,51499,
ENSG00000170860,protein_coding,27258,
ENSG00000170873,protein_coding,9788,4660
ENSG00000170876,protein_coding,79188,
ENSG00000170881,protein_coding,11236,562
ENSG00000170889,nonsense_mediated_decay,6203,1110
ENSG00000170890,protein_coding,5319,591
ENSG00000170892,protein_coding,79042,
ENSG00000170893,protein_coding,7200,
ENSG00000170899,protein_coding,2941,970
ENSG00000170903,protein_coding,84437,
ENSG00000170906,protein_coding,4696,
ENSG00000170909,protein_coding,126014,460
ENSG00000170915,protein_coding,85315,
ENSG00000170917,protein_coding,11162,902
ENSG00000170921,protein_coding,26115,5170
ENSG00000170925,protein_coding,56156,
ENSG00000170929,protein_coding,125963,1100
ENSG00000170935,protein_coding,392517,5165
ENSG00000170946,protein_coding,120526,4151
ENSG00000170949,protein_coding,90338,620
ENSG00000170954,protein_coding,55786,4658
ENSG00000170956,protein_coding,1084,983
ENSG00000170959,protein_coding,341019,512
ENSG00000170961,protein_coding,3037,500
ENSG00000170962,protein_coding,80310,
ENSG00000170967,protein_coding,414301,561
ENSG00000170989,protein_coding,1901,1100
ENSG00000171016,protein_coding,26108,562
ENSG00000171017,protein_coding,80131,720
ENSG00000171033,protein_coding,5569,
ENSG00000171045,protein_coding,203062,
ENSG00000171049,protein_coding,2358,860
ENSG00000171051,protein_coding,2357,1100
ENSG00000171053,protein_coding,160065,
ENSG00000171055,protein_coding,9637,
ENSG00000171056,protein_coding,83595,1100
ENSG00000171094,protein_coding,238,1120
ENSG00000171097,protein_coding,883,600
ENSG00000171100,protein_coding,4534,1110
ENSG00000171102,nonsense_mediated_decay,29989,906
ENSG00000171103,protein_coding,55006,564
ENSG00000171105,protein_coding,3643,350
ENSG00000171109,protein_coding,55669,240
ENSG00000171115,protein_coding,155038,190
ENSG00000171116,protein_coding,100506164,950
ENSG00000171119,protein_coding,4902,
ENSG00000171121,protein_coding,27094,190
ENSG00000171124,protein_coding,2525,603
ENSG00000171126,protein_coding,170850,4926
ENSG00000171130,nonsense_mediated_decay,155066,
ENSG00000171132,protein_coding,5581,4926
ENSG00000171133,protein_coding,26248,1110
ENSG00000171135,protein_coding,84522,
ENSG00000171148,protein_coding,10474,
ENSG00000171150,protein_coding,9655,4070
ENSG00000171155,protein_coding,29071,
ENSG00000171159,protein_coding,79095,
ENSG00000171161,protein_coding,79894,4658
ENSG00000171163,protein_coding,55657,1120
ENSG00000171169,protein_coding,203245,
ENSG00000171174,protein_coding,64080,30
ENSG00000171180,protein_coding,26245,1110
ENSG00000171189,protein_coding,2897,1100
ENSG00000171201,protein_coding,10879,
ENSG00000171202,protein_coding,84233,
ENSG00000171204,protein_coding,55863,
ENSG00000171206,protein_coding,81603,4660
ENSG00000171217,protein_coding,49861,
ENSG00000171219,protein_coding,55561,561
ENSG00000171222,protein_coding,51282,
ENSG00000171223,protein_coding,3726,
ENSG00000171224,protein_coding,219738,
ENSG00000171227,protein_coding,140738,
ENSG00000171234,protein_coding,7364,942
ENSG00000171236,protein_coding,116844,230
ENSG00000171241,protein_coding,79801,1110
ENSG00000171243,protein_coding,25928,
ENSG00000171246,protein_coding,4884,500
ENSG00000171291,protein_coding,90594,1100
ENSG00000171295,protein_coding,126070,4660
ENSG00000171298,protein_coding,2548,53
ENSG00000171302,protein_coding,124583,1100
ENSG00000171303,protein_coding,3777,
ENSG00000171307,protein_coding,84287,
ENSG00000171310,protein_coding,50515,532
ENSG00000171311,protein_coding,51013,450
ENSG00000171316,protein_coding,55636,450
ENSG00000171320,protein_coding,157570,
ENSG00000171345,protein_coding,3880,
ENSG00000171346,nonsense_mediated_decay,3866,
ENSG00000171357,protein_coding,541468,
ENSG00000171365,nonsense_mediated_decay,1184,540
ENSG00000171368,protein_coding,11076,4150
